	DepTime	CRSDepTime	ArrTime	CRSArrTime	ActualElapsedTime	CRSElapsedTime	AirTime	ArrDelay	DepDelay	Distance	TaxiIn	TaxiOut	CarrierDelay	WeatherDelay	NASDelay	SecurityDelay	LateAircraftDelay
547658	620.0	610	847.0	825	147.0	135.0	115.0	22.0	10.0	829	9.0	23.0	10.0	0.0	12.0	0.0	0.0
547659	1218.0	1140	1442.0	1347	144.0	127.0	123.0	55.0	38.0	829	4.0	17.0	33.0	0.0	17.0	0.0	5.0
547668	1010.0	955	1135.0	1120	85.0	85.0	45.0	15.0	15.0	187	6.0	34.0	15.0	0.0	0.0	0.0	0.0
547669	1335.0	1315	1443.0	1421	68.0	66.0	41.0	22.0	20.0	187	6.0	21.0	11.0	0.0	2.0	0.0	9.0
547670	1531.0	1430	1644.0	1545	73.0	75.0	48.0	59.0	61.0	187	3.0	22.0	18.0	0.0	0.0	0.0	41.0
547677	1333.0	1255	1443.0	1413	70.0	78.0	50.0	30.0	38.0	267	3.0	17.0	21.0	0.0	0.0	0.0	9.0
547680	939.0	925	1115.0	1056	96.0	91.0	54.0	19.0	14.0	267	5.0	37.0	4.0	0.0	5.0	0.0	10.0
547681	1454.0	1435	1619.0	1553	85.0	78.0	50.0	26.0	19.0	267	5.0	30.0	10.0	0.0	7.0	0.0	9.0
547689	1528.0	1505	1647.0	1625	79.0	80.0	54.0	22.0	23.0	301	4.0	21.0	12.0	0.0	0.0	0.0	10.0
547692	1655.0	1640	2043.0	2000	408.0	380.0	367.0	43.0	15.0	2465	2.0	39.0	15.0	0.0	28.0	0.0	0.0
547694	802.0	700	957.0	915	115.0	135.0	80.0	42.0	62.0	541	5.0	30.0	42.0	0.0	0.0	0.0	0.0
547695	1006.0	1000	1239.0	1215	153.0	135.0	89.0	24.0	6.0	541	5.0	59.0	0.0	0.0	18.0	0.0	6.0
547696	1755.0	1700	1948.0	1915	113.0	135.0	83.0	33.0	55.0	541	3.0	27.0	33.0	0.0	0.0	0.0	0.0
547700	2230.0	2130	17.0	2334	107.0	124.0	76.0	43.0	60.0	483	5.0	26.0	0.0	0.0	0.0	0.0	43.0
547701	959.0	935	1235.0	1215	276.0	280.0	227.0	20.0	24.0	1626	6.0	43.0	4.0	0.0	0.0	0.0	16.0
547712	1833.0	1715	2125.0	2035	172.0	200.0	140.0	50.0	78.0	1069	3.0	29.0	0.0	0.0	0.0	0.0	50.0
547714	1544.0	1450	1842.0	1750	178.0	180.0	138.0	52.0	54.0	1069	5.0	35.0	6.0	0.0	0.0	0.0	46.0
547720	910.0	845	1038.0	1020	88.0	95.0	47.0	18.0	25.0	228	4.0	37.0	6.0	0.0	0.0	0.0	12.0
547724	831.0	810	1115.0	1057	164.0	167.0	122.0	18.0	21.0	829	4.0	38.0	18.0	0.0	0.0	0.0	0.0
547728	1108.0	1030	1353.0	1325	345.0	355.0	309.0	28.0	38.0	2248	7.0	29.0	0.0	0.0	0.0	0.0	28.0
547730	931.0	855	1226.0	1158	355.0	363.0	306.0	28.0	36.0	2248	7.0	42.0	0.0	0.0	0.0	0.0	28.0
547731	2250.0	2125	130.0	30	340.0	365.0	308.0	60.0	85.0	2248	8.0	24.0	8.0	0.0	0.0	0.0	52.0
547732	1418.0	1115	1729.0	1430	371.0	375.0	346.0	179.0	183.0	2465	6.0	19.0	179.0	0.0	0.0	0.0	0.0
547736	1719.0	1650	2007.0	1950	168.0	180.0	125.0	17.0	29.0	944	4.0	39.0	5.0	0.0	0.0	0.0	12.0
547756	952.0	930	1143.0	1119	171.0	169.0	123.0	24.0	22.0	740	4.0	44.0	22.0	0.0	2.0	0.0	0.0
547762	1728.0	1700	2023.0	2004	175.0	184.0	135.0	19.0	28.0	1028	4.0	36.0	6.0	0.0	0.0	0.0	13.0
547769	1823.0	1500	2108.0	1759	165.0	179.0	133.0	189.0	203.0	1028	5.0	27.0	0.0	0.0	0.0	0.0	189.0
547775	1217.0	1135	1359.0	1316	102.0	101.0	70.0	43.0	42.0	340	4.0	28.0	20.0	0.0	1.0	0.0	22.0
547777	114.0	2355	601.0	443	227.0	228.0	201.0	78.0	79.0	1617	4.0	22.0	0.0	0.0	0.0	0.0	78.0
547783	1351.0	1220	1520.0	1405	89.0	105.0	66.0	75.0	91.0	426	2.0	21.0	26.0	0.0	0.0	0.0	49.0
547785	2316.0	2145	51.0	2342	95.0	117.0	64.0	69.0	91.0	426	4.0	27.0	7.0	0.0	0.0	0.0	62.0
547787	1256.0	1125	1412.0	1258	76.0	93.0	51.0	74.0	91.0	288	5.0	20.0	67.0	0.0	0.0	0.0	7.0
547788	38.0	2200	151.0	2340	73.0	100.0	49.0	131.0	158.0	288	3.0	21.0	122.0	0.0	0.0	9.0	0.0
547793	1729.0	1715	1909.0	1853	100.0	98.0	58.0	16.0	14.0	264	7.0	35.0	1.0	0.0	2.0	0.0	13.0
547797	1702.0	1615	2014.0	1935	192.0	200.0	147.0	39.0	47.0	1074	3.0	42.0	0.0	0.0	0.0	0.0	39.0
547803	1758.0	1750	2140.0	2125	402.0	395.0	334.0	15.0	8.0	2446	38.0	30.0	8.0	0.0	7.0	0.0	0.0
547804	1945.0	1925	2327.0	2303	402.0	398.0	337.0	24.0	20.0	2421	5.0	60.0	2.0	0.0	4.0	0.0	18.0
547806	2122.0	1825	113.0	2210	411.0	405.0	375.0	183.0	177.0	2586	8.0	28.0	16.0	0.0	6.0	0.0	161.0
547807	2058.0	2010	100.0	2345	422.0	395.0	378.0	75.0	48.0	2586	8.0	36.0	48.0	0.0	27.0	0.0	0.0
547809	806.0	700	1329.0	1159	263.0	239.0	213.0	90.0	66.0	1597	11.0	39.0	18.0	0.0	24.0	0.0	48.0
547810	1605.0	1525	2113.0	2022	248.0	237.0	202.0	51.0	40.0	1597	4.0	42.0	16.0	0.0	11.0	0.0	24.0
547813	854.0	840	1427.0	1340	273.0	240.0	212.0	47.0	14.0	1597	37.0	24.0	14.0	0.0	33.0	0.0	0.0
547814	621.0	600	1118.0	1044	237.0	224.0	214.0	34.0	21.0	1597	4.0	19.0	0.0	0.0	13.0	21.0	0.0
547816	2049.0	1940	1.0	2318	372.0	398.0	341.0	43.0	69.0	2521	4.0	27.0	27.0	0.0	0.0	0.0	16.0
547821	936.0	920	1104.0	1049	88.0	89.0	45.0	15.0	16.0	209	5.0	38.0	7.0	0.0	0.0	0.0	8.0
547822	1552.0	1535	1700.0	1645	68.0	70.0	47.0	15.0	17.0	209	3.0	18.0	7.0	0.0	0.0	0.0	8.0
547823	1741.0	1640	2036.0	1950	175.0	190.0	138.0	46.0	61.0	1005	4.0	33.0	15.0	0.0	0.0	0.0	31.0
547844	1633.0	1615	1947.0	1925	194.0	190.0	138.0	22.0	18.0	1076	25.0	31.0	7.0	0.0	4.0	0.0	11.0
547845	2353.0	2145	226.0	35	153.0	170.0	144.0	111.0	128.0	1076	2.0	7.0	39.0	0.0	0.0	0.0	72.0
547852	2137.0	2125	515.0	500	278.0	275.0	251.0	15.0	12.0	2277	10.0	17.0	12.0	0.0	3.0	0.0	0.0
547854	1210.0	1100	1954.0	1843	284.0	283.0	265.0	71.0	70.0	2277	6.0	13.0	0.0	0.0	1.0	0.0	70.0
547864	2026.0	2020	2156.0	2140	90.0	80.0	71.0	16.0	6.0	353	4.0	15.0	6.0	0.0	10.0	0.0	0.0
547874	1045.0	1030	1351.0	1317	186.0	167.0	166.0	34.0	15.0	1121	5.0	15.0	0.0	0.0	19.0	0.0	15.0
547877	2147.0	2120	34.0	13	167.0	173.0	153.0	21.0	27.0	1121	3.0	11.0	1.0	0.0	0.0	0.0	20.0
547882	1440.0	1425	1801.0	1722	201.0	177.0	134.0	39.0	15.0	938	9.0	58.0	0.0	0.0	34.0	0.0	5.0
547889	1844.0	1835	2126.0	2102	162.0	147.0	128.0	24.0	9.0	944	19.0	15.0	9.0	0.0	15.0	0.0	0.0
547891	1253.0	1245	1551.0	1515	178.0	150.0	151.0	36.0	8.0	944	6.0	21.0	8.0	0.0	28.0	0.0	0.0
547892	1350.0	1330	1630.0	1604	160.0	154.0	141.0	26.0	20.0	944	5.0	14.0	12.0	0.0	6.0	0.0	8.0
547894	1216.0	1145	1458.0	1410	162.0	145.0	143.0	48.0	31.0	944	3.0	16.0	3.0	0.0	17.0	0.0	28.0
547897	741.0	705	1018.0	931	157.0	146.0	134.0	47.0	36.0	944	6.0	17.0	7.0	0.0	11.0	0.0	29.0
547902	43.0	2345	426.0	340	163.0	175.0	146.0	46.0	58.0	1180	4.0	13.0	0.0	0.0	0.0	0.0	46.0
547906	112.0	35	448.0	420	156.0	165.0	138.0	28.0	37.0	1189	5.0	13.0	2.0	0.0	0.0	0.0	26.0
547907	1146.0	1130	1443.0	1410	177.0	160.0	155.0	33.0	16.0	989	6.0	16.0	14.0	0.0	17.0	0.0	2.0
547913	28.0	2350	850.0	813	322.0	323.0	297.0	37.0	38.0	2693	5.0	20.0	0.0	0.0	0.0	0.0	37.0
547914	24.0	2300	817.0	708	293.0	308.0	278.0	69.0	84.0	2575	3.0	12.0	3.0	0.0	0.0	0.0	66.0
547919	1340.0	1320	2209.0	2150	329.0	330.0	293.0	19.0	20.0	2576	12.0	24.0	0.0	0.0	0.0	0.0	19.0
547924	54.0	30	859.0	831	305.0	301.0	286.0	28.0	24.0	2430	9.0	10.0	0.0	0.0	4.0	0.0	24.0
547933	1223.0	1210	1542.0	1510	199.0	180.0	177.0	32.0	13.0	1197	4.0	18.0	9.0	0.0	19.0	0.0	4.0
547934	1702.0	1550	2009.0	1858	187.0	188.0	169.0	71.0	72.0	1197	6.0	12.0	4.0	0.0	0.0	0.0	67.0
547937	1534.0	1430	1844.0	1735	190.0	185.0	154.0	69.0	64.0	1024	14.0	22.0	0.0	0.0	69.0	0.0	0.0
547940	2105.0	2045	2342.0	2327	157.0	162.0	138.0	15.0	20.0	1028	6.0	13.0	1.0	0.0	0.0	0.0	14.0
547941	2246.0	2155	123.0	30	157.0	155.0	136.0	53.0	51.0	1028	8.0	13.0	21.0	0.0	2.0	0.0	30.0
547945	938.0	925	1222.0	1200	164.0	155.0	147.0	22.0	13.0	1028	4.0	13.0	13.0	0.0	9.0	0.0	0.0
547946	1349.0	1325	1640.0	1609	171.0	164.0	153.0	31.0	24.0	1028	5.0	13.0	13.0	0.0	7.0	0.0	11.0
547948	2157.0	1845	33.0	2140	156.0	175.0	137.0	173.0	192.0	1028	3.0	16.0	8.0	0.0	0.0	0.0	165.0
547956	743.0	730	930.0	915	107.0	105.0	79.0	15.0	13.0	496	4.0	24.0	13.0	0.0	2.0	0.0	0.0
547957	1447.0	1355	1630.0	1531	103.0	96.0	82.0	59.0	52.0	496	5.0	16.0	18.0	0.0	7.0	0.0	34.0
547960	2027.0	1845	2200.0	2027	93.0	102.0	66.0	93.0	102.0	340	14.0	13.0	0.0	0.0	0.0	0.0	93.0
547961	548.0	435	730.0	620	162.0	165.0	141.0	70.0	73.0	1032	7.0	14.0	0.0	0.0	0.0	0.0	70.0
547963	452.0	415	654.0	625	182.0	190.0	160.0	29.0	37.0	1180	4.0	18.0	0.0	0.0	0.0	0.0	29.0
547965	1138.0	1105	1250.0	1217	72.0	72.0	46.0	33.0	33.0	274	4.0	22.0	33.0	0.0	0.0	0.0	0.0
547966	1533.0	1515	1658.0	1638	85.0	83.0	52.0	20.0	18.0	274	3.0	30.0	1.0	0.0	2.0	0.0	17.0
547971	1555.0	1445	1815.0	1635	140.0	110.0	78.0	100.0	70.0	426	23.0	39.0	10.0	0.0	30.0	0.0	60.0
547974	1712.0	1655	1855.0	1825	103.0	90.0	79.0	30.0	17.0	474	5.0	19.0	0.0	0.0	13.0	0.0	17.0
547975	1442.0	1330	1651.0	1540	129.0	130.0	110.0	71.0	72.0	805	6.0	13.0	0.0	0.0	0.0	0.0	71.0
547978	2339.0	1855	56.0	2023	77.0	88.0	54.0	273.0	284.0	288	4.0	19.0	249.0	0.0	0.0	0.0	24.0
547983	620.0	600	748.0	720	88.0	80.0	51.0	28.0	20.0	264	4.0	33.0	20.0	0.0	8.0	0.0	0.0
547986	1510.0	1500	1828.0	1810	198.0	190.0	183.0	18.0	10.0	1249	5.0	10.0	10.0	0.0	8.0	0.0	0.0
547992	1109.0	1055	1410.0	1336	181.0	161.0	160.0	34.0	14.0	1074	10.0	11.0	13.0	0.0	20.0	0.0	1.0
547994	1847.0	1840	2205.0	2136	198.0	176.0	144.0	29.0	7.0	1074	15.0	39.0	7.0	0.0	22.0	0.0	0.0
547996	2058.0	2015	2338.0	2305	160.0	170.0	140.0	33.0	43.0	1074	4.0	16.0	0.0	0.0	0.0	3.0	30.0
548003	2128.0	2105	540.0	504	312.0	299.0	281.0	36.0	23.0	2446	6.0	25.0	0.0	0.0	13.0	0.0	23.0
548006	34.0	2359	837.0	800	303.0	301.0	283.0	37.0	35.0	2421	6.0	14.0	12.0	0.0	2.0	0.0	23.0
548007	2335.0	2125	757.0	557	322.0	332.0	297.0	120.0	130.0	2704	6.0	19.0	0.0	0.0	0.0	0.0	120.0
548009	1244.0	1225	2133.0	2048	349.0	323.0	298.0	45.0	19.0	2586	15.0	36.0	7.0	0.0	26.0	0.0	12.0
548010	145.0	2305	1011.0	728	326.0	323.0	299.0	163.0	160.0	2586	8.0	19.0	160.0	0.0	3.0	0.0	0.0
548011	1749.0	1535	2043.0	1820	114.0	105.0	82.0	143.0	134.0	599	14.0	18.0	10.0	0.0	9.0	0.0	124.0
548014	1420.0	1350	1730.0	1710	250.0	260.0	218.0	20.0	30.0	1674	8.0	24.0	11.0	0.0	0.0	0.0	9.0
548015	1427.0	1245	1732.0	1604	245.0	259.0	207.0	88.0	102.0	1597	13.0	25.0	6.0	0.0	0.0	0.0	82.0
548018	404.0	325	648.0	623	224.0	238.0	194.0	25.0	39.0	1597	10.0	20.0	0.0	0.0	0.0	0.0	25.0
548019	1210.0	1130	1454.0	1429	224.0	239.0	205.0	25.0	40.0	1597	6.0	13.0	1.0	0.0	0.0	0.0	24.0
548020	1513.0	1430	1815.0	1742	242.0	252.0	206.0	33.0	43.0	1597	15.0	21.0	0.0	0.0	0.0	0.0	33.0
548022	2152.0	2105	2352.0	2305	180.0	180.0	157.0	47.0	47.0	1189	5.0	18.0	0.0	0.0	0.0	0.0	47.0
548023	515.0	500	758.0	710	223.0	190.0	168.0	48.0	15.0	1189	4.0	51.0	0.0	0.0	33.0	0.0	15.0
548029	2123.0	1900	2248.0	2000	145.0	120.0	110.0	168.0	143.0	599	7.0	28.0	0.0	0.0	25.0	0.0	143.0
548030	52.0	15	908.0	823	316.0	308.0	288.0	45.0	37.0	2521	15.0	13.0	0.0	0.0	8.0	0.0	37.0
548036	1741.0	1550	2046.0	1900	185.0	190.0	160.0	106.0	111.0	1119	4.0	21.0	26.0	0.0	0.0	0.0	80.0
548052	2124.0	2030	2357.0	2300	153.0	150.0	136.0	57.0	54.0	1005	4.0	13.0	18.0	0.0	3.0	0.0	36.0
548055	1426.0	1420	1724.0	1703	178.0	163.0	151.0	21.0	6.0	1005	9.0	18.0	0.0	0.0	15.0	0.0	6.0
548057	706.0	700	955.0	935	169.0	155.0	147.0	20.0	6.0	1005	5.0	17.0	6.0	0.0	14.0	0.0	0.0
562822	1444.0	1415	1622.0	1554	218.0	219.0	193.0	28.0	29.0	1379	8.0	17.0	28.0	0.0	0.0	0.0	0.0
562878	647.0	620	824.0	754	157.0	154.0	129.0	30.0	27.0	817	19.0	9.0	27.0	0.0	3.0	0.0	0.0
562889	1938.0	1915	2100.0	2044	202.0	209.0	174.0	16.0	23.0	1222	7.0	21.0	8.0	0.0	0.0	0.0	8.0
563232	1457.0	1315	1759.0	1623	182.0	188.0	141.0	96.0	102.0	1065	8.0	33.0	96.0	0.0	0.0	0.0	0.0
563309	725.0	645	1049.0	959	384.0	374.0	352.0	50.0	40.0	2433	5.0	27.0	40.0	0.0	10.0	0.0	0.0
563443	1214.0	1140	1714.0	1630	240.0	230.0	217.0	44.0	34.0	1504	9.0	14.0	16.0	0.0	10.0	0.0	18.0
563580	2120.0	2030	2324.0	2225	124.0	115.0	64.0	59.0	50.0	404	8.0	52.0	0.0	0.0	9.0	0.0	50.0
563626	1940.0	1745	1.0	2125	441.0	400.0	351.0	156.0	115.0	2548	5.0	85.0	115.0	0.0	41.0	0.0	0.0
563833	1924.0	1900	2051.0	2025	87.0	85.0	36.0	26.0	24.0	199	5.0	46.0	24.0	0.0	2.0	0.0	0.0
564335	1258.0	1130	1715.0	1455	437.0	385.0	363.0	140.0	88.0	2565	6.0	68.0	0.0	0.0	140.0	0.0	0.0
564340	1300.0	1240	1703.0	1636	183.0	176.0	160.0	27.0	20.0	1190	7.0	16.0	3.0	0.0	7.0	0.0	17.0
564345	1940.0	1915	2331.0	2258	171.0	163.0	140.0	33.0	25.0	1076	7.0	24.0	10.0	0.0	8.0	0.0	15.0
564502	2143.0	2100	103.0	8	200.0	188.0	136.0	55.0	43.0	1065	2.0	62.0	43.0	0.0	12.0	0.0	0.0
564541	1612.0	1545	1916.0	1900	244.0	255.0	182.0	16.0	27.0	1417	18.0	44.0	16.0	0.0	0.0	0.0	0.0
564615	2313.0	2240	845.0	820	392.0	400.0	370.0	25.0	33.0	3266	10.0	12.0	0.0	0.0	9.0	0.0	16.0
564746	1208.0	1141	1352.0	1335	164.0	174.0	139.0	17.0	27.0	965	6.0	19.0	0.0	0.0	1.0	0.0	16.0
564790	2233.0	2110	106.0	2331	273.0	261.0	254.0	95.0	83.0	1635	4.0	15.0	0.0	0.0	95.0	0.0	0.0
564915	1217.0	1130	2115.0	1957	358.0	327.0	296.0	78.0	47.0	2565	26.0	36.0	0.0	47.0	31.0	0.0	0.0
565140	1725.0	1640	2021.0	1952	176.0	192.0	139.0	29.0	45.0	1034	4.0	33.0	13.0	0.0	0.0	0.0	16.0
565218	1714.0	1640	2053.0	2018	339.0	338.0	291.0	35.0	34.0	2133	10.0	38.0	14.0	0.0	1.0	0.0	20.0
565396	1657.0	1635	1949.0	1930	172.0	175.0	123.0	19.0	22.0	938	4.0	45.0	0.0	9.0	0.0	0.0	10.0
565417	25.0	2315	737.0	636	252.0	261.0	221.0	61.0	70.0	2053	12.0	19.0	61.0	0.0	0.0	0.0	0.0
565424	1948.0	1845	46.0	2340	238.0	235.0	195.0	66.0	63.0	1585	4.0	39.0	63.0	0.0	3.0	0.0	0.0
565450	1643.0	1615	1940.0	1920	177.0	185.0	133.0	20.0	28.0	998	6.0	38.0	20.0	0.0	0.0	0.0	0.0
565470	1925.0	1900	32.0	2359	247.0	239.0	199.0	33.0	25.0	1608	6.0	42.0	25.0	0.0	8.0	0.0	0.0
565486	1032.0	1004	1123.0	1101	51.0	57.0	28.0	22.0	28.0	140	7.0	16.0	11.0	0.0	0.0	0.0	11.0
565495	1250.0	730	1528.0	1012	158.0	162.0	133.0	316.0	320.0	925	7.0	18.0	316.0	0.0	0.0	0.0	0.0
565573	1708.0	1645	2204.0	2148	176.0	183.0	160.0	16.0	23.0	1379	5.0	11.0	1.0	0.0	0.0	0.0	15.0
565665	758.0	740	945.0	910	227.0	210.0	202.0	35.0	18.0	1379	12.0	13.0	18.0	0.0	17.0	0.0	0.0
565812	810.0	800	1057.0	1037	167.0	157.0	143.0	20.0	10.0	998	7.0	17.0	10.0	0.0	10.0	0.0	0.0
565867	1216.0	1155	1311.0	1255	55.0	60.0	34.0	16.0	21.0	191	7.0	14.0	8.0	0.0	0.0	0.0	8.0
565897	814.0	800	1129.0	1112	375.0	372.0	325.0	17.0	14.0	2401	4.0	46.0	14.0	0.0	3.0	0.0	0.0
566061	1924.0	1900	2248.0	2214	204.0	194.0	148.0	34.0	24.0	1065	4.0	52.0	24.0	0.0	10.0	0.0	0.0
566291	645.0	530	857.0	833	192.0	243.0	171.0	24.0	75.0	1417	7.0	14.0	24.0	0.0	0.0	0.0	0.0
566387	40.0	2215	857.0	629	317.0	314.0	290.0	148.0	145.0	2548	12.0	15.0	0.0	0.0	3.0	0.0	145.0
566395	1729.0	1705	2029.0	2006	180.0	181.0	139.0	23.0	24.0	1024	6.0	35.0	23.0	0.0	0.0	0.0	0.0
566899	943.0	920	1151.0	1135	248.0	255.0	226.0	16.0	23.0	1608	4.0	18.0	16.0	0.0	0.0	0.0	0.0
567374	1235.0	1155	1840.0	1804	245.0	249.0	219.0	36.0	40.0	1874	5.0	21.0	0.0	0.0	4.0	0.0	32.0
567747	2153.0	2045	35.0	2337	162.0	172.0	114.0	58.0	68.0	821	4.0	44.0	19.0	0.0	0.0	0.0	39.0
567793	1808.0	1735	2235.0	2204	207.0	209.0	180.0	31.0	33.0	1400	7.0	20.0	16.0	0.0	0.0	0.0	15.0
567826	642.0	630	807.0	751	85.0	81.0	51.0	16.0	12.0	200	12.0	22.0	12.0	0.0	4.0	0.0	0.0
568001	818.0	735	1131.0	1105	253.0	270.0	222.0	26.0	43.0	1569	3.0	28.0	0.0	26.0	0.0	0.0	0.0
568010	1917.0	1815	2207.0	2123	230.0	248.0	182.0	44.0	62.0	1372	5.0	43.0	44.0	0.0	0.0	0.0	0.0
568170	1417.0	1216	2012.0	1804	235.0	228.0	198.0	128.0	121.0	1635	6.0	31.0	0.0	4.0	7.0	0.0	117.0
568325	935.0	920	1453.0	1430	258.0	250.0	212.0	23.0	15.0	1634	5.0	41.0	0.0	15.0	8.0	0.0	0.0
568345	1736.0	1715	2207.0	2133	211.0	198.0	183.0	34.0	21.0	1324	6.0	22.0	21.0	0.0	13.0	0.0	0.0
568360	1714.0	1615	2030.0	1949	136.0	154.0	121.0	41.0	59.0	1009	5.0	10.0	1.0	0.0	0.0	0.0	40.0
568404	2322.0	2205	737.0	620	315.0	315.0	280.0	77.0	77.0	2565	10.0	25.0	0.0	0.0	0.0	0.0	77.0
568444	1857.0	1825	2125.0	2056	208.0	211.0	182.0	29.0	32.0	1449	8.0	18.0	0.0	0.0	7.0	0.0	22.0
568471	1238.0	1205	1416.0	1343	218.0	218.0	184.0	33.0	33.0	1379	9.0	25.0	13.0	0.0	0.0	0.0	20.0
568523	1646.0	1530	1937.0	1842	171.0	192.0	131.0	55.0	76.0	1065	9.0	31.0	55.0	0.0	0.0	0.0	0.0
568824	807.0	750	1050.0	1023	163.0	153.0	140.0	27.0	17.0	927	9.0	14.0	17.0	0.0	10.0	0.0	0.0
568840	757.0	725	1117.0	1051	140.0	146.0	121.0	26.0	32.0	965	6.0	13.0	26.0	0.0	0.0	0.0	0.0
568869	1755.0	1545	205.0	2355	310.0	310.0	278.0	130.0	130.0	2565	8.0	24.0	0.0	0.0	0.0	0.0	130.0
569075	2340.0	2005	229.0	2337	169.0	212.0	147.0	172.0	215.0	1068	4.0	18.0	75.0	0.0	0.0	0.0	97.0
569346	700.0	605	843.0	805	103.0	120.0	81.0	38.0	55.0	563	4.0	18.0	38.0	0.0	0.0	0.0	0.0
569352	2046.0	2010	2316.0	2250	150.0	160.0	98.0	26.0	36.0	745	8.0	44.0	0.0	0.0	0.0	0.0	26.0
569493	2135.0	2040	15.0	2304	340.0	324.0	312.0	71.0	55.0	2161	6.0	22.0	0.0	0.0	71.0	0.0	0.0
569767	1841.0	1800	2003.0	1934	202.0	214.0	185.0	29.0	41.0	1303	2.0	15.0	3.0	0.0	0.0	0.0	26.0
569780	1439.0	1400	1807.0	1728	148.0	148.0	119.0	39.0	39.0	964	9.0	20.0	12.0	0.0	0.0	0.0	27.0
570051	2037.0	2010	2.0	2335	145.0	145.0	126.0	27.0	27.0	986	4.0	15.0	27.0	0.0	0.0	0.0	0.0
570180	2107.0	2055	25.0	2356	138.0	121.0	94.0	29.0	12.0	787	8.0	36.0	12.0	0.0	17.0	0.0	0.0
570209	1718.0	1700	1925.0	1910	307.0	310.0	282.0	15.0	18.0	2053	13.0	12.0	15.0	0.0	0.0	0.0	0.0
570280	1518.0	1445	1835.0	1809	137.0	144.0	116.0	26.0	33.0	936	6.0	15.0	8.0	0.0	0.0	0.0	18.0
570315	1719.0	1645	1857.0	1827	158.0	162.0	123.0	30.0	34.0	719	8.0	27.0	0.0	0.0	0.0	0.0	30.0
570425	927.0	710	1228.0	1028	241.0	258.0	192.0	120.0	137.0	1417	6.0	43.0	120.0	0.0	0.0	0.0	0.0
570448	17.0	2300	721.0	608	244.0	248.0	223.0	73.0	77.0	2021	6.0	15.0	73.0	0.0	0.0	0.0	0.0
570476	1935.0	1844	24.0	2321	229.0	217.0	201.0	63.0	51.0	1597	6.0	22.0	23.0	0.0	12.0	0.0	28.0
570536	1813.0	1740	2132.0	2059	259.0	259.0	216.0	33.0	33.0	1608	21.0	22.0	8.0	0.0	0.0	0.0	25.0
570687	2123.0	2000	44.0	2325	141.0	145.0	113.0	79.0	83.0	845	10.0	18.0	5.0	0.0	0.0	0.0	74.0
571383	1126.0	1045	1443.0	1410	137.0	145.0	118.0	33.0	41.0	965	6.0	13.0	33.0	0.0	0.0	0.0	0.0
571875	2056.0	2050	2324.0	2258	328.0	308.0	287.0	26.0	6.0	2053	7.0	34.0	6.0	0.0	20.0	0.0	0.0
571913	1824.0	1802	2110.0	2037	166.0	155.0	143.0	33.0	22.0	821	11.0	12.0	2.0	0.0	11.0	0.0	20.0
571924	950.0	900	1232.0	1130	342.0	330.0	302.0	62.0	50.0	2161	4.0	36.0	50.0	0.0	12.0	0.0	0.0
571978	251.0	2345	851.0	543	240.0	238.0	219.0	188.0	186.0	1874	7.0	14.0	0.0	0.0	2.0	0.0	186.0
572122	637.0	630	1125.0	1046	228.0	196.0	202.0	39.0	7.0	1400	8.0	18.0	7.0	0.0	32.0	0.0	0.0
572212	1040.0	1020	1915.0	1845	335.0	325.0	303.0	30.0	20.0	2454	15.0	17.0	0.0	0.0	10.0	0.0	20.0
572579	1422.0	1215	2014.0	1816	232.0	241.0	212.0	118.0	127.0	1825	5.0	15.0	0.0	0.0	0.0	0.0	118.0
572782	1836.0	1738	2051.0	1940	135.0	122.0	86.0	71.0	58.0	462	10.0	39.0	0.0	0.0	13.0	0.0	58.0
572863	2309.0	2245	5.0	2339	56.0	54.0	34.0	26.0	24.0	191	4.0	18.0	10.0	0.0	2.0	0.0	14.0
572915	2326.0	2050	151.0	2355	205.0	245.0	180.0	116.0	156.0	1400	6.0	19.0	116.0	0.0	0.0	0.0	0.0
573120	1852.0	1845	2219.0	2201	147.0	136.0	102.0	18.0	7.0	861	5.0	40.0	7.0	0.0	11.0	0.0	0.0
573173	1140.0	1115	1302.0	1236	142.0	141.0	124.0	26.0	25.0	787	6.0	12.0	4.0	0.0	1.0	0.0	21.0
573218	2104.0	1930	53.0	2315	349.0	345.0	296.0	98.0	94.0	2133	6.0	47.0	0.0	7.0	4.0	0.0	87.0
573327	1538.0	1510	1828.0	1805	170.0	175.0	122.0	23.0	28.0	938	10.0	38.0	0.0	23.0	0.0	0.0	0.0
573539	1648.0	1610	1849.0	1802	121.0	112.0	72.0	47.0	38.0	404	9.0	40.0	11.0	0.0	9.0	0.0	27.0
573637	939.0	830	1216.0	1120	157.0	170.0	106.0	56.0	69.0	821	4.0	47.0	56.0	0.0	0.0	0.0	0.0
573831	2131.0	2045	43.0	2343	372.0	358.0	304.0	60.0	46.0	2227	8.0	60.0	0.0	0.0	26.0	0.0	34.0
574375	1631.0	1520	1747.0	1639	76.0	79.0	43.0	68.0	71.0	200	7.0	26.0	0.0	14.0	0.0	0.0	54.0
574550	1115.0	1105	1821.0	1805	246.0	240.0	221.0	16.0	10.0	1825	9.0	16.0	0.0	0.0	6.0	0.0	10.0
574554	1821.0	1550	2111.0	1900	230.0	250.0	207.0	131.0	151.0	1507	8.0	15.0	0.0	0.0	0.0	0.0	131.0
574694	946.0	905	1240.0	1204	354.0	359.0	309.0	36.0	41.0	2227	8.0	37.0	36.0	0.0	0.0	0.0	0.0
